Instrument,Date,ESG Combined Score,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Controversies Score,Resource Use Score,Emissions Score,Environmental Innovation Score
ACM.N,2019-09-30T00:00:00Z,56.91349645,56.91349645,63.33822141,60.86168848,42.47915025,100,52.0979021,54.02684564,79.67479675
ACM.N,2020-09-30T00:00:00Z,50.84821011,50.84821011,62.4663509,49.05705695,37.05062402,100,54.85714286,50.81521739,78.87323944
ACM.N,2021-09-30T00:00:00Z,64.09583838,64.09583838,65.17073209,51.52110763,79.91617178,100,57.14285714,54.18604651,81.17283951
ACMR.OQ,2017-12-31T00:00:00Z,18.09911407,18.09911407,13.61111111,4.992024239,45.11141584,100,0,0,35
ACMR.OQ,2018-12-31T00:00:00Z,19.91370803,19.91370803,13.46153846,5.951231239,50.69439823,100,0,0,34.61538462
ACMR.OQ,2019-12-31T00:00:00Z,11.41490023,11.41490023,13.96464646,6.411706145,16.61047498,100,0,0,35.90909091
ACMR.OQ,2020-12-31T00:00:00Z,14.7378078,14.7378078,16.28303849,11.07107222,18.93364468,100,0,9.638554217,34.29752066
ACMR.OQ,2021-12-31T00:00:00Z,16.92853108,16.92853108,15.62003864,10.4608654,29.17037037,100,0,9.189189189,32.94573643
ACMR.OQ,,,,,,,,,,
ACNB.OQ,2017-12-31T00:00:00Z,22.33827258,22.33827258,0,13.84234046,42.9790881,100,0,0,0
ACNB.OQ,2018-12-31T00:00:00Z,22.63597565,22.63597565,0,7.863712916,52.04326123,100,0,0,0
ACNB.OQ,2019-12-31T00:00:00Z,32.44977329,32.44977329,0,29.52429052,49.46034775,100,0,0,0
ACNB.OQ,2020-12-31T00:00:00Z,36.57850122,36.57850122,0,28.36041819,62.53259389,100,0,0,0
ACNB.OQ,2021-12-31T00:00:00Z,30.55390211,30.55390211,0,26.59187253,48.23425926,100,0,0,0
ACNB.OQ,,,,,,,,,,
ACNT.OQ,2017-12-31T00:00:00Z,5.493994021,5.493994021,0,2.605932203,18.10193121,100,0,0,0
ACNT.OQ,2018-12-31T00:00:00Z,7.5159255,7.5159255,0,2.443911041,26.60122019,100,0,0,0
ACNT.OQ,2019-12-31T00:00:00Z,9.265686201,9.265686201,0,10.4876177,20.54389313,100,0,0,0
ACNT.OQ,2020-12-31T00:00:00Z,10.83642964,10.83642964,0,12.57746903,23.51527535,100,0,0,0
ACNT.OQ,2021-12-31T00:00:00Z,12.1100755,12.1100755,0,16.1119277,22.90925926,100,0,0,0
ACNT.OQ,,,,,,,,,,
ACOR.OQ,2015-12-31T00:00:00Z,,,,,,,,,
ACOR.OQ,2016-12-31T00:00:00Z,23.51944757,23.51944757,0,15.58084857,46.43202503,100,0,0,0
ACOR.OQ,2017-12-31T00:00:00Z,25.36983744,31.98967487,0,22.85391996,61.63981259,18.75,0,0,0
ACOR.OQ,2018-12-31T00:00:00Z,21.34184645,30.1836929,0,20.41460714,59.20687743,12.5,0,0,0
ACOR.OQ,2019-12-31T00:00:00Z,37.91027031,37.91027031,0,47.06585695,54.84202714,56.66666667,0,0,0
ACOR.OQ,2020-12-31T00:00:00Z,39.76910086,39.76910086,0,45.41545276,61.13738081,76.13636364,0,0,0
ACOR.OQ,2021-12-31T00:00:00Z,34.15490327,34.15490327,0,43.06631168,48.80555556,100,0,0,0
ACR.N,2017-12-31T00:00:00Z,,,,,,,,,
ACR.N,2018-12-31T00:00:00Z,,,,,,,,,
ACR.N,2019-12-31T00:00:00Z,27.34424619,27.34424619,0,37.07108742,50.1134436,100,0,0,0
ACR.N,2020-12-31T00:00:00Z,23.61093795,23.61093795,9.675629911,34.41120521,29.72854641,100,4.313099042,17.97583082,0
ACR.N,2021-12-31T00:00:00Z,44.38407575,44.38407575,30.51897768,37.01644452,67.4774106,100,22.42990654,47.28571429,0
ACR.N,,,,,,,,,,
ACRE.N,2016-12-31T00:00:00Z,17.66595418,17.66595418,0,32.70298358,24.15813424,100,0,0,0
ACRE.N,2017-12-31T00:00:00Z,20.07717791,20.07717791,0,33.19310901,31.18615015,100,0,0,0
ACRE.N,2018-12-31T00:00:00Z,28.0979994,28.0979994,0,47.2381906,42.90848586,100,0,0,0
ACRE.N,2019-12-31T00:00:00Z,27.3880202,27.3880202,0,38.19491988,49.1942324,100,0,0,0
ACRE.N,2020-12-31T00:00:00Z,39.96541987,39.96541987,38.38334686,33.63245648,47.75712067,100,27.95527157,38.21752266,80.71748879
ACRE.N,,,,,,,,,,
ACRS.OQ,2015-12-31T00:00:00Z,,,,,,,,,
ACRS.OQ,2016-12-31T00:00:00Z,11.08650217,11.08650217,0,27.70034843,3.340443686,100,0,0,0
ACRS.OQ,2017-12-31T00:00:00Z,25.06515402,25.06515402,0,61.75277219,8.348760142,100,0,0,0
ACRS.OQ,2018-12-31T00:00:00Z,22.99253094,22.99253094,0,59.25316695,5.283416528,100,0,0,0
ACRS.OQ,2019-12-31T00:00:00Z,21.45383099,21.45383099,0,49.96507462,9.779474131,100,0,0,0
ACRS.OQ,2020-12-31T00:00:00Z,36.51405896,36.51405896,0,48.81765876,49.64681845,100,0,0,0
ACRS.OQ,2021-12-31T00:00:00Z,28.11821659,28.11821659,0,47.87816565,28.86018519,100,0,0,0
ACRX.OQ,2017-12-31T00:00:00Z,32.59107231,32.59107231,0,55.59969164,33.35504514,100,0,0,0
ACRX.OQ,2018-12-31T00:00:00Z,32.88180819,32.88180819,0,56.14293817,33.60953966,100,0,0,0
ACRX.OQ,2019-12-31T00:00:00Z,31.95692968,31.95692968,0,57.25749458,30.20992366,100,0,0,0
ACRX.OQ,2020-12-31T00:00:00Z,27.18212148,38.45515206,0,50.53993643,53.08133878,15.90909091,0,0,0
ACRX.OQ,2021-12-31T00:00:00Z,25.55164289,36.23842092,0,46.50992261,51.03888889,14.86486486,0,0,0
ACRX.OQ,,,,,,,,,,
ACTG.OQ,2017-12-31T00:00:00Z,4.968479132,4.968479132,0,0.697674419,13.90355388,100,0,0,0
ACTG.OQ,2018-12-31T00:00:00Z,13.08892068,13.08892068,0,15.18145519,19.57737105,100,0,0,0
ACTG.OQ,2019-12-31T00:00:00Z,12.3291627,12.3291627,0,16.80648815,15.23854962,100,0,0,0
ACTG.OQ,2020-12-31T00:00:00Z,14.95715762,14.95715762,0,18.95094672,20.32399299,100,0,0,0
ACTG.OQ,2021-12-31T00:00:00Z,45.94079248,45.94079248,49.20050735,54.35154039,32.91192529,100,60.86206897,78.04487179,0
ACTG.OQ,,,,,,,,,,
ACU.A,2020-12-31T00:00:00Z,25.31178431,25.31178431,0,13.10990223,58.62132711,100,0,0,0
ACU.A,2021-12-31T00:00:00Z,20.50397774,20.50397774,0,13.7331829,43.50833333,100,0,0,0
ACU.A,,,,,,,,,,
ACU.A,,,,,,,,,,
ADBE.OQ,2014-11-28T00:00:00Z,70.26174809,70.26174809,79.932762,70.22538171,67.3917594,100,93.29896907,98.4375,60.6557377
ADBE.OQ,2015-11-27T00:00:00Z,75.06520244,75.06520244,79.85153257,71.08589477,77.05592946,91.30434783,93.75,98.70689655,60
ADBE.OQ,2016-12-02T00:00:00Z,78.61359508,78.61359508,80.19546849,75.80518643,80.55738496,79.03225806,98.20143885,95.76923077,58.90410959
ADBE.OQ,2017-12-01T00:00:00Z,79.26904728,79.26904728,75.11149507,76.79383249,82.64774791,86.9047619,88.48684211,96.18055556,54.54545455
ADBE.OQ,2018-11-30T00:00:00Z,79.01968355,79.01968355,76.16568105,77.13955826,81.49488108,100,93.04123711,97.01086957,53.08641975
ADBE.OQ,2019-11-29T00:00:00Z,66.14869934,66.14869934,77.91516896,76.02342466,54.11552275,89.84375,97.13740458,96.40151515,54.25531915
ADBE.OQ,2020-11-27T00:00:00Z,77.87872231,77.87872231,77.74084888,77.10955334,78.58242429,100,98.03664921,96.625,53.07692308
ADC.N,2015-12-31T00:00:00Z,,,,,,,,,
ADC.N,2016-12-31T00:00:00Z,28.98040912,28.98040912,0,42.58263362,50.01990899,100,0,0,0
ADC.N,2017-12-31T00:00:00Z,28.77608052,28.77608052,0,40.23742318,51.58724717,100,0,0,0
ADC.N,2018-12-31T00:00:00Z,31.09397566,31.09397566,0,40.00375083,59.00499168,100,0,0,0
ADC.N,2019-12-31T00:00:00Z,32.19811929,32.19811929,10.9352518,44.55067077,45.40712468,100,23.92086331,0,0
ADC.N,2020-12-31T00:00:00Z,24.43126314,24.43126314,11.02692834,41.97155455,23.60126903,100,24.12140575,0,0
ADC.N,2021-12-31T00:00:00Z,33.75220067,33.75220067,13.25367156,57.80029217,35.08866539,100,22.42990654,7,0
ADES.OQ,2017-12-31T00:00:00Z,27.8282864,27.8282864,0,17.55296497,60.43766427,100,0,0,0
ADES.OQ,2018-12-31T00:00:00Z,24.39438628,24.39438628,15.05686612,16.92768412,40.47143649,100,0,14.70588235,35.54216867
ADES.OQ,2019-12-31T00:00:00Z,31.69148939,31.69148939,14.78014593,14.96560008,64.90139949,100,0,11.75115207,38.02083333
ADES.OQ,2020-12-31T00:00:00Z,32.55940694,32.55940694,14.64467268,17.33096954,64.55827982,100,0,10.74074074,38.7254902
ADES.OQ,2021-12-31T00:00:00Z,36.51332644,36.51332644,14.38582604,16.59722707,77.45092593,100,0,8.653846154,40.25423729
ADES.OQ,,,,,,,,,,
ADI.OQ,2015-10-31T00:00:00Z,74.56743786,74.56743786,88.09430843,63.94444444,75.86313231,100,90.11627907,84.17721519,89.58333333
ADI.OQ,2016-10-29T00:00:00Z,69.87969455,69.87969455,89.82483058,52.66652242,74.34726532,100,92.34693878,88.58695652,88.81578947
ADI.OQ,2017-10-28T00:00:00Z,71.73473307,71.73473307,94.11430776,54.24922619,73.73032979,100,98.61111111,89.28571429,94.375
ADI.OQ,2018-11-03T00:00:00Z,77.38460125,77.38460125,94.86943009,64.63852497,77.4338325,100,97.9338843,90.86956522,95.6043956
ADI.OQ,2019-11-02T00:00:00Z,72.73804325,72.73804325,85.94470344,66.35890168,67.41563459,100,75.87412587,83.33333333,95.90909091
ADI.OQ,2020-10-31T00:00:00Z,69.73641591,72.80616515,83.52477515,64.81511443,73.12906684,66.66666667,67.15116279,85.24096386,95.04132231
ADI.OQ,2021-10-30T00:00:00Z,75.02874686,75.02874686,82.72740389,74.98691138,65.85938697,100,62.6344086,86.75675676,95.34883721
ADM.N,2015-12-31T00:00:00Z,51.57392946,51.57392946,51.63372507,43.87396695,64.8119784,100,55.92592593,39.23076923,92.1875
ADM.N,2016-12-31T00:00:00Z,55.1718231,55.1718231,53.98265767,46.35113104,71.72010081,100,58.16326531,42.19858156,92
ADM.N,2017-12-31T00:00:00Z,78.76695831,78.76695831,76.56178683,75.03098933,87.64757114,100,84.35582822,66.14906832,89.65517241
ADM.N,2018-12-31T00:00:00Z,76.49510044,76.49510044,74.75022502,73.62876961,83.36684611,100,85.26570048,61.70731707,87.38738739
ADM.N,2019-12-31T00:00:00Z,80.59917619,80.96579424,78.27459047,79.84431836,85.86377949,80.23255814,83.52713178,71.23015873,87.23404255
ADM.N,2020-12-31T00:00:00Z,61.22820983,83.9948812,79.58286051,84.63175318,87.74773073,38.46153846,85,72.65372168,87.14285714
ADM.N,2021-12-31T00:00:00Z,75.44719285,83.18605236,78.11719798,85.31344695,85.08612708,67.70833333,85.10324484,69.55882353,85.97883598
ADMA.OQ,2017-12-31T00:00:00Z,16.45281206,16.45281206,0,31.61832695,5.854188093,100,0,0,0
ADMA.OQ,2018-12-31T00:00:00Z,18.08399006,18.08399006,0,30.11230188,13.36993899,100,0,0,0
ADMA.OQ,2019-12-31T00:00:00Z,18.01314172,18.01314172,0,27.96825193,16.34541985,100,0,0,0
ADMA.OQ,2020-12-31T00:00:00Z,17.48904223,17.48904223,0,30.03605003,11.56353376,100,0,0,0
ADMA.OQ,2021-12-31T00:00:00Z,17.39325719,17.39325719,0,29.81158274,11.58981481,100,0,0,0
ADMA.OQ,,,,,,,,,,
ADMP.OQ,2017-12-31T00:00:00Z,,,,,,,,,
ADMP.OQ,2018-12-31T00:00:00Z,,,,,,,,,
ADMP.OQ,2019-12-31T00:00:00Z,7.426161935,7.426161935,0,4.484026535,17.26887193,100,0,0,0
ADMP.OQ,2020-12-31T00:00:00Z,8.12173715,8.12173715,0,4.536451547,19.43568788,100,0,0,0
ADMP.OQ,2021-12-31T00:00:00Z,12.71599009,12.71599009,0,13.77010003,20.46574074,100,0,0,0
ADMP.OQ,,,,,,,,,,
ADN.OQ,2020-12-31T00:00:00Z,11.94120496,11.94120496,0,17.56944444,20.97197898,100,0,0,0
ADN.OQ,2021-12-31T00:00:00Z,12.8286774,12.8286774,0,13.60677083,26.74537037,100,0,0,0
ADN.OQ,,,,,,,,,,
ADN.OQ,,,,,,,,,,
ADP.OQ,2015-06-30T00:00:00Z,55.54731622,55.54731622,25.70881226,53.8386182,65.97024627,100,38.33333333,58.18965517,0
ADP.OQ,2016-06-30T00:00:00Z,63.47596414,63.47596414,26.14769723,55.61434503,81.44417179,95.16129032,41.00719424,56.15384615,0
ADP.OQ,2017-06-30T00:00:00Z,62.90276979,62.90276979,28.84990253,65.41704697,70.95355795,100,35.85526316,76.04166667,0
ADP.OQ,2018-06-30T00:00:00Z,68.79858013,68.79858013,42.87501868,84.11004032,63.39078007,100,68.29896907,90.48913043,0
ADP.OQ,2019-06-30T00:00:00Z,78.73758618,78.73758618,45.12780477,84.88888288,83.52357067,100,70.61068702,97.15909091,0
ADP.OQ,2020-06-30T00:00:00Z,81.4650843,81.4650843,44.34627691,85.44838783,89.17065959,100,68.45549738,96.875,0
ADP.OQ,2021-06-30T00:00:00Z,77.38026135,77.38026135,43.41066554,85.06408068,80.95451788,100,67.07048458,94.74226804,0
ADPT.OQ,2017-12-31T00:00:00Z,,,,,,,,,
ADPT.OQ,2018-12-31T00:00:00Z,21.26749077,21.26749077,0,50.66167714,8.664448142,100,0,0,0
ADPT.OQ,2019-12-31T00:00:00Z,20.65286265,20.65286265,0,51.13170746,6.651823579,100,0,0,0
ADPT.OQ,2020-12-31T00:00:00Z,37.28714739,37.28714739,25.85820896,51.65308509,31.81747422,100,47.01492537,0,0
ADPT.OQ,2021-12-31T00:00:00Z,38.64302768,38.64302768,24.81707317,48.01208983,39.32407407,100,45.12195122,0,0
ADPT.OQ,,,,,,,,,,
ADSK.OQ,2016-01-31T00:00:00Z,82.31496324,82.31496324,75.19762062,74.29840908,91.35330987,100,88.84892086,87.30769231,58.90410959
ADSK.OQ,2017-01-31T00:00:00Z,81.85187764,81.85187764,71.83014354,74.20972802,91.43913782,100,86.51315789,84.375,54.54545455
ADSK.OQ,2018-01-31T00:00:00Z,80.2600919,80.2600919,67.68542805,74.71130888,88.81060977,100,74.48453608,86.68478261,53.08641975
ADSK.OQ,2019-01-31T00:00:00Z,82.32615224,82.32615224,73.43461276,75.87792117,90.54625752,100,89.50381679,87.68939394,54.25531915
ADSK.OQ,2020-01-31T00:00:00Z,81.75731148,81.75731148,73.60734103,76.13333008,89.04517549,100,89.13612565,91.375,53.07692308
ADSK.OQ,2021-01-31T00:00:00Z,77.82856214,77.82856214,74.26277764,76.09812749,80.388394,100,89.97797357,93.91752577,52.64900662
ADSK.OQ,2022-01-31T00:00:00Z,78.99765382,78.99765382,72.43765625,76.18292068,83.38945108,100,84.6069869,93.32648871,52.86624204
ADT.N,2016-12-31T00:00:00Z,,,,,,,,,
ADT.N,2017-12-31T00:00:00Z,22.4092971,22.4092971,0,36.54409261,21.13015655,100,0,0,0
ADT.N,2018-12-31T00:00:00Z,16.68175511,16.68175511,0,37.60808782,5.44093178,100,0,0,0
ADT.N,2019-12-31T00:00:00Z,20.42311174,20.42311174,17.51025992,38.30086717,4.39461408,100,0,0,37.20930233
ADT.N,2020-12-31T00:00:00Z,24.02233406,24.02233406,18.4544406,42.83026756,8.578517221,100,0,0,39.21568627
ADT.N,,,,,,,,,,
ADTN.OQ,2016-12-31T00:00:00Z,51.26343249,51.26343249,36.9047619,46.59288538,67.28242321,100,48.4375,55.35714286,0
ADTN.OQ,2017-12-31T00:00:00Z,48.2261829,48.2261829,42.65122265,48.26086957,52.08433322,100,58.75,60.81081081,0
ADTN.OQ,2018-12-31T00:00:00Z,53.02233293,53.02233293,42.56775833,46.91424564,68.14531337,100,51.08695652,69.31818182,0
ADTN.OQ,2019-12-31T00:00:00Z,32.6224726,53.48023931,42.36572536,52.60968538,62.37277354,11.76470588,50,66.96428571,3.488372093
ADTN.OQ,2020-12-31T00:00:00Z,50.27999187,50.27999187,42.21455172,52.50884506,53.07782089,100,51.97368421,63.04347826,4.901960784
ADTN.OQ,,,,,,,,,,
ADUS.OQ,2015-12-31T00:00:00Z,29.20023256,29.20023256,0,20.75396825,53.93586601,100,0,0,0
ADUS.OQ,2016-12-31T00:00:00Z,25.92562833,25.92562833,0,28.11959018,36.25568828,100,0,0,0
ADUS.OQ,2017-12-31T00:00:00Z,21.03748433,21.03748433,0,29.09356725,21.88892698,100,0,0,0
ADUS.OQ,2018-12-31T00:00:00Z,19.6397227,19.6397227,0,25.55099559,22.36605657,100,0,0,0
ADUS.OQ,2019-12-31T00:00:00Z,20.49230158,20.49230158,0,22.74306872,28.03753181,100,0,0,0
ADUS.OQ,2020-12-31T00:00:00Z,27.69900662,27.69900662,8.181818182,28.8567563,36.06830123,100,0,20.45454545,0
ADUS.OQ,2021-12-31T00:00:00Z,31.17934144,31.17934144,16.89320388,43.18335614,23.91759259,100,0,42.23300971,0
ADV.OQ,2020-12-31T00:00:00Z,41.28066159,41.28066159,8.304418228,31.45921055,65.20431991,100,20.61068702,5.303030303,0
ADV.OQ,2021-12-31T00:00:00Z,31.10139408,31.10139408,8.818791946,32.00873752,37.33425926,100,20,7.046979866,0
ADV.OQ,,,,,,,,,,
ADV.OQ,,,,,,,,,,
ADVM.OQ,2017-12-31T00:00:00Z,,,,,,,,,
ADVM.OQ,2018-12-31T00:00:00Z,25.03322264,25.03322264,0,46.16373606,22.46979218,100,0,0,0
ADVM.OQ,2019-12-31T00:00:00Z,25.72727183,25.72727183,0,44.87665177,25.43157355,100,0,0,0
ADVM.OQ,2020-12-31T00:00:00Z,34.64158413,34.64158413,0,46.40193715,47.02098524,100,0,0,0
ADVM.OQ,2021-12-31T00:00:00Z,54.68127925,54.68127925,54.00498891,63.71345294,46.90282567,100,96.95121951,1.948051948,0
ADVM.OQ,,,,,,,,,,
AE.A,2017-12-31T00:00:00Z,19.06188282,19.06188282,2.441860465,7.437803505,64.16752371,100,0,7.674418605,0
AE.A,2018-12-31T00:00:00Z,20.61137848,20.61137848,2.386363636,8.948120869,68.14087632,100,0,7.5,0
AE.A,2019-12-31T00:00:00Z,18.47865857,18.47865857,1.577761082,6.352369247,64.89185751,100,0,4.958677686,0
AE.A,2020-12-31T00:00:00Z,24.13678755,24.13678755,8.255853994,15.512229,62.80928616,100,0,25.9469697,0
AE.A,2021-12-31T00:00:00Z,26.54095334,26.54095334,8.767418713,15.07194029,73.06187739,100,0,27.55474453,0
AE.A,,,,,,,,,,
AEE.N,2014-12-31T00:00:00Z,38.80816123,38.80816123,39.8806705,33.96032832,43.82620503,70,33.87096774,65.15151515,18
AEE.N,2015-12-31T00:00:00Z,45.40436987,45.40436987,45.59288968,32.18866405,64.00754588,100,53.03030303,63.23529412,18
AEE.N,2016-12-31T00:00:00Z,45.40208838,45.40208838,44.3313264,30.70755141,68.39162962,100,50,58.57142857,22.4137931
AEE.N,2017-12-31T00:00:00Z,46.20498376,46.20498376,45.64579481,30.56292254,69.63181161,100,40.78947368,52.56410256,43.05555556
AEE.N,2018-12-31T00:00:00Z,43.56196551,43.56196551,43.49550574,25.81072351,69.12503997,100,27.63157895,53.94736842,48.61111111
AEE.N,2019-12-31T00:00:00Z,43.04142895,43.04142895,36.29115226,23.82228158,82.73937152,100,25,43.42105263,40.27777778
AEE.N,2020-12-31T00:00:00Z,39.75589267,39.75589267,33.06228237,23.31035385,75.37633018,100,24.35897436,42.30769231,31.94444444
AEI.OQ,2020-12-31T00:00:00Z,8.522849113,8.522849113,3.436853002,16.42574008,4.754816112,100,4,6.52173913,0
AEI.OQ,2021-12-31T00:00:00Z,10.55490493,10.55490493,3.628645257,18.88474496,8.775,100,3.333333333,7.441860465,0
AEI.OQ,,,,,,,,,,
AEI.OQ,,,,,,,,,,
AEIS.OQ,2014-12-31T00:00:00Z,,,,,,,,,
AEIS.OQ,2015-12-31T00:00:00Z,27.76808368,27.76808368,14.22892623,27.0713918,44.92851307,100,35.75,0.268817204,11.78010471
AEIS.OQ,2016-12-31T00:00:00Z,30.62874035,30.62874035,23.93707483,25.19889268,45.77787258,100,29.59183673,0,32.89473684
AEIS.OQ,2017-12-31T00:00:00Z,35.70861116,35.70861116,15.13559221,29.71720859,68.25162839,100,37.2983871,1.470588235,12.27678571
AEIS.OQ,2018-12-31T00:00:00Z,31.75633696,31.75633696,17.23493946,21.85299978,62.16638935,100,35.92715232,1.5625,16.78832117
AEIS.OQ,2019-12-31T00:00:00Z,48.45794613,48.45794613,36.08056085,53.79560289,56.31254738,100,39.91825613,20.19774011,41.98813056
AEIS.OQ,2020-12-31T00:00:00Z,51.49383804,51.49383804,43.80998938,51.63404255,60.53063272,100,41.79265659,49.22907489,42.09245742
AEL.N,2015-12-31T00:00:00Z,27.84980448,27.84980448,19.8245614,27.09937094,38.00857843,100,0,0,0
AEL.N,2016-12-31T00:00:00Z,27.15315537,27.15315537,20.39408867,26.81405064,36.59982935,100,0,0,0
AEL.N,2017-12-31T00:00:00Z,41.39790002,41.39790002,0,33.09393778,64.88515598,100,0,0,0
AEL.N,2018-12-31T00:00:00Z,48.79609791,48.79609791,0,34.62154092,81.59844703,100,0,0,0
AEL.N,2019-12-31T00:00:00Z,46.75824134,46.75824134,0,30.7623892,81.00614928,100,0,0,0
AEL.N,2020-12-31T00:00:00Z,31.8275895,31.8275895,0,29.99582289,44.57384705,100,0,0,0
AEL.N,2021-12-31T00:00:00Z,35.50978829,35.50978829,0,29.48684793,54.37314815,100,0,0,0
AEO.N,2016-01-30T00:00:00Z,41.16331283,41.16331283,50.90441176,56.2248374,19.55773606,100,56.5,21.35416667,88.23529412
AEO.N,2017-01-28T00:00:00Z,37.08463007,37.08463007,32.9787234,50.798342,23.9001257,100,30,0,86.17021277
AEO.N,2018-02-03T00:00:00Z,35.84054594,35.84054594,35.85434174,46.92111204,23.52190793,100,30.76923077,6.302521008,86.53846154
AEO.N,2019-02-02T00:00:00Z,37.18901359,37.18901359,35.04044381,43.25479901,31.5235369,100,28.94736842,5.944055944,86.30136986
AEO.N,2020-02-01T00:00:00Z,53.35289978,53.35289978,69.24354784,31.457797,69.73546772,100,71.30681818,55.52325581,87.24489796
AEO.N,2021-01-30T00:00:00Z,50.01123856,50.01123856,67.74944568,27.5629388,66.08469029,100,70.97560976,53.28282828,85.41666667
AEO.N,2022-01-29T00:00:00Z,55.75635199,55.75635199,74.65448948,49.05434218,53.75396082,100,78.39805825,64.39393939,85.36585366
AEP.OQ,2014-12-31T00:00:00Z,58.55936922,58.55936922,51.86784548,63.22796355,63.86578696,100,75.41666667,65.44715447,7.978723404
AEP.OQ,2015-12-31T00:00:00Z,62.7474251,62.7474251,51.86241642,66.69408375,76.12128361,100,75,66.31944444,7.327586207
AEP.OQ,2016-12-31T00:00:00Z,62.94611196,62.94611196,52.73523274,70.57591142,70.38586733,89.47368421,76.24113475,56.50684932,21.31782946
AEP.OQ,2017-12-31T00:00:00Z,61.70428367,61.70428367,58.33878783,69.17790475,57.70991918,100,85.09933775,65.92356688,18.40277778
AEP.OQ,2018-12-31T00:00:00Z,67.23574305,67.23574305,66.10829606,68.56428554,67.42529771,100,93.75,62.42937853,39.44099379
AEP.OQ,2019-12-31T00:00:00Z,62.59517767,62.59517767,66.6324086,67.8961943,48.84056347,100,92.28723404,57.4742268,49.15730337
AEP.OQ,2020-12-31T00:00:00Z,72.96202768,72.96202768,75.382683,72.52305685,69.41757571,100,91.43518519,56.02678571,81.70731707
AERI.OQ,2015-12-31T00:00:00Z,21.54211475,21.54211475,0,27.09713916,29.0379902,100,0,0,0
AERI.OQ,2016-12-31T00:00:00Z,22.3370133,22.3370133,0,28.11603824,30.08105802,100,0,0,0
AERI.OQ,2017-12-31T00:00:00Z,20.82824811,20.82824811,0,31.18781435,20.62050051,100,0,0,0
AERI.OQ,2018-12-31T00:00:00Z,19.12047695,19.12047695,0,20.68415876,30.80532446,100,0,0,0
AERI.OQ,2019-12-31T00:00:00Z,36.43330484,36.43330484,10.86413586,50.82260073,33.68002545,100,23.9010989,0,0
AERI.OQ,2020-12-31T00:00:00Z,46.64503495,46.64503495,9.250799452,49.94684688,69.13309982,100,20.35175879,0,0
AERI.OQ,2021-12-31T00:00:00Z,36.69766774,36.69766774,10.54852321,47.56916937,39.62685185,100,23.20675105,0,0
AES.N,2014-12-31T00:00:00Z,53.85435225,53.85435225,37.53008927,43.32949727,95.2879108,100,13.75,68.69918699,25
AES.N,2015-12-31T00:00:00Z,59.21660901,59.21660901,44.18651825,48.68831533,98.45454509,100,10.07462687,69.09722222,51.29310345
AES.N,2016-12-31T00:00:00Z,57.32642424,64.65284848,44.52773477,66.93172203,95.90300618,50,18.08510638,68.15068493,44.57364341
AES.N,2017-12-31T00:00:00Z,60.60684852,60.60684852,34.05751945,66.64187747,97.89517031,100,16.88741722,51.91082803,30.90277778
AES.N,2018-12-31T00:00:00Z,65.82181158,65.82181158,44.17908713,69.93612323,97.26583798,100,15.17857143,56.21468927,61.80124224
AES.N,2019-12-31T00:00:00Z,70.02676474,70.02676474,51.99096618,73.07172735,96.72917089,100,44.94680851,50.77319588,61.51685393
AES.N,2020-12-31T00:00:00Z,71.40206564,71.40206564,52.92618798,76.21454798,96.55483061,100,40.50925926,58.25892857,60.24390244
AFCG.OQ,2020-12-31T00:00:00Z,11.40563883,11.40563883,0,17.71681003,18.78672894,100,0,0,0
AFCG.OQ,2021-12-31T00:00:00Z,14.38583675,14.38583675,0,17.44486829,28.29722222,100,0,0,0
AFCG.OQ,,,,,,,,,,
AFCG.OQ,,,,,,,,,,
AFG.N,2014-12-31T00:00:00Z,35.76307196,35.76307196,18.94736842,32.30411166,51.71954964,100,0,0,0
AFG.N,2015-12-31T00:00:00Z,34.23339008,34.23339008,19.8245614,34.15033168,45.74142157,100,0,0,0
AFG.N,2016-12-31T00:00:00Z,38.18346859,38.18346859,20.39408867,33.66837858,56.17889647,100,0,0,0
AFG.N,2017-12-31T00:00:00Z,38.3290258,38.3290258,0,32.65128184,57.72940235,100,0,0,0
AFG.N,2018-12-31T00:00:00Z,37.35068453,37.35068453,9.068794964,39.1722843,44.65278131,100,16.90647482,28.4375,0
AFG.N,2019-12-31T00:00:00Z,40.30159121,40.30159121,9.424603175,39.04949305,52.05470175,100,19.3452381,27.77777778,0
AFG.N,2020-12-31T00:00:00Z,37.40450772,37.40450772,7.189060288,33.96591295,51.48801743,100,16.93121693,19.01408451,0
AFIB.OQ,2020-12-31T00:00:00Z,10.96018877,18.51128663,0,20.89045259,24.01731854,3.409090909,0,0,0
AFIB.OQ,2021-12-31T00:00:00Z,18.38968025,18.38968025,0,18.16693308,27.26481481,100,0,0,0
AFIB.OQ,,,,,,,,,,
AFIB.OQ,,,,,,,,,,
AFIIQ.PK,2014-12-31T00:00:00Z,,,,,,,,,
AFIIQ.PK,2015-12-31T00:00:00Z,20.37864091,20.37864091,10.61916791,40.26559853,1.909722222,100,5.555555556,7.692307692,15.78947368
AFIIQ.PK,2016-12-31T00:00:00Z,27.54315595,27.54315595,13.41843885,44.60763806,19.17093288,100,9.821428571,15.38461538,14.47368421
AFIIQ.PK,2017-12-31T00:00:00Z,31.0447236,31.0447236,22.42653085,43.62727506,22.5357102,100,34.16666667,26.02739726,12.5
