,std,std,std,std,std,std,std,std,std,std,mean_change,mean_change,mean_change,mean_change,mean_change,mean_change,std_change,std_change,std_change,std_change,std_change,std_change,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,mean-return,semi-variance (down),kurtosis,skew,VaR (95%)
,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,mean-return,semi-variance (down),kurtosis,skew,VaR (95%),"D(ESG, VaR)",ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,semi-variance (down),VaR (95%),ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,semi-variance (down),VaR (95%),2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0
Symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNSL.OQ,1.6175489207087537,2.634932302849069,1.7087015961939496,-0.036322595918697034,0.13964753211958858,1.0862854689724584,0.888103004185709,0.9033968606646793,1.5068367834700747,0.04707266017387783,0.8023236759854463,0.9222319896019531,0.6081650515911688,-0.3022564995667668,-0.3555952428062693,0.4021499849514497,0.8023236759854463,0.9222319896019531,0.6081650515911688,-0.3022564995667668,-0.3555952428062693,0.4021499849514497,-0.4416435090068598,0.1675241474974902,0.10530988023669133,-1.8745097520233116,-0.7583752196971884,1.7798685899815403,0.7035155843840646,-0.7420269484021914,-2.2121637015574795
CNTY.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
CNX.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
CNXC.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,-1.0116375338498023,-0.10819037230836799,-0.48919854792392303,-1.9516584826893002,-0.33147544188300637,-0.7418792724804832,-0.15305650673821647,-0.5049918680104848,0.7748488312070263
CODI.N,-0.46758964322632074,-0.6985941800262719,-0.8685428920477157,-0.0718050794527378,1.3958088232741632,1.0619243250993622,1.2967961387160403,1.3388062158950922,0.8432419028055367,-1.32770692353534,0.4942443516258657,0.20047806039256286,-0.5688752218254965,1.0090703494805622,-0.3800027221120678,0.18078213100327836,0.4942443516258657,0.20047806039256286,-0.5688752218254965,1.0090703494805622,-0.3800027221120678,0.18078213100327836,-1.648221450368478,-1.3077235623308963,-0.6312236918665558,-1.5522566997763905,1.8788324286972136,1.9094887565678096,0.3571159399430664,1.385735643406077,-2.214734979362357
COF.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.9812222090294972,0.770262289440579,0.4734982863852896,1.1193456116025577,-0.28892020255519546,-0.364400637270086,0.5588411413470837,-1.1967024007531855,0.539577826958795
COHR.OQ,-0.5977632388025115,-0.6768874067424242,-0.6544842003017918,0.03659670188751893,0.25414600716020364,0.5144866102808232,-0.07238441549744713,0.20851549959868146,0.00451086573277142,0.14520393827435124,-0.8814178938359032,-0.6445160231049556,-0.40413023102392065,-0.5982225793608927,0.29502312535003566,-0.24755022495450624,-0.8814178938359032,-0.6445160231049556,-0.40413023102392065,-0.5982225793608927,0.29502312535003566,-0.24755022495450624,-0.9852296460285122,-0.9837619020898973,-0.9096889148842965,-0.01350005771819232,0.8473823455388574,0.8641536715886671,0.14979637039552082,-0.8234828109869681,-0.47672440305879604
COHU.OQ,0.3005688925454009,1.0459362814582371,-0.4849186824802238,-0.19962769716591058,0.24168704634531066,0.010413875346737827,0.41488860799774174,0.757155834680001,0.6024350273168129,0.28358160585196945,-0.11934470393026568,-0.021067471488011635,-0.49468041698725773,-0.08113452268984626,-0.07520950158746366,-0.4441835327033935,-0.11934470393026568,-0.021067471488011635,-0.49468041698725773,-0.08113452268984626,-0.07520950158746366,-0.4441835327033935,-0.20572978170908418,-0.06577102850725654,0.18483840075375207,-0.6360666496819606,-0.2599693716216184,0.07981236249679888,0.27509888938595584,-0.8140881083112114,0.0298071111940868
COKE.OQ,-0.6105878669101763,-0.5375444176270954,-0.6656569025020773,-0.3275452499737484,-0.49393064364918543,0.08203412044253572,-0.5440133600284038,-0.322734483601946,-0.3772909330620609,-0.23614872154519276,-0.16868037514605425,-0.5536168510050375,-0.5115598866171421,1.4081937425647615,-0.06923675345847723,0.13543683101488643,-0.16868037514605425,-0.5536168510050375,-0.5115598866171421,1.4081937425647615,-0.06923675345847723,0.13543683101488643,-1.9445694688418382,-0.895362256662905,-1.697013799712874,-2.2713302348396995,-0.3656111993940977,-0.35659581504149046,-1.4242766901716841,0.3287289724399695,0.34030718761618317
COLB.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.9256035575742375,-0.5799273988974034,0.753211623124609,1.2695464025372625,-0.06597710192741034,-1.1077861030716323,-1.4430834314147478,0.6671014997526,1.0839827953112842
COLD.N,-0.5353718039137334,-0.35121322070972233,-0.05333337789895899,-0.29349140867589174,-0.19697018064813135,0.029245846855717853,1.113140282200819,1.8493363390486695,-0.2570547221969948,-0.732043156166997,-0.3966792828521342,-0.44817932828331486,-0.08412593241486951,-0.40450080205428685,0.4076224872608611,-0.24511715476308052,-0.3966792828521342,-0.44817932828331486,-0.08412593241486951,-0.40450080205428685,0.4076224872608611,-0.24511715476308052,0.9837635274121096,0.5088951708158893,1.1666634831176605,1.1775476996541225,-0.23452531247880756,0.6372165935497752,-0.8220215323126625,-0.3867105892001251,-0.506870811625138
COLL.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
COLM.OQ,-0.5075512191064857,0.7993650983735782,-0.7143517329312165,0.45167556567029105,0.3714866371990835,-0.11665437220589965,-0.3953643580256133,-0.22145690270731505,0.13087627853179987,0.30747363794447535,-0.5377805274455639,-0.15733738071564968,-0.6791304965389046,-0.31134658623171474,-0.2782998574977301,0.2661354809360055,-0.5377805274455639,-0.15733738071564968,-0.6791304965389046,-0.31134658623171474,-0.2782998574977301,0.2661354809360055,0.7445065944620575,0.8894657348923857,-0.02277676985841306,1.4628182650555108,-0.035173705369254814,-0.26737647896830563,-1.2560552875691458,0.6866707000026054,0.20940016690779575
COMM.OQ,-0.5362907990308727,-0.343573388846135,-0.17776707074546588,-0.030024351700810123,1.3374690529167363,0.16646876823899984,-0.4898601806334943,1.1231653553380498,0.7038381847237277,0.7844249026859768,-0.6197743162054323,-0.5046763395712288,-0.8194126843304127,-0.16363960133967403,0.2607860045461967,-0.1742493928677488,-0.6197743162054323,-0.5046763395712288,-0.8194126843304127,-0.16363960133967403,0.2607860045461967,-0.1742493928677488,1.1480365201604958,1.290754845189986,1.0032838679553502,0.610380636010911,0.353332391947356,1.2573195074586043,0.30983569250306037,-0.5559714520758764,-1.196459954744595
CONN.OQ,0.2813545192449814,-0.23986902958812392,-0.5554884004322521,1.33005655971576,-0.7178368456159019,-0.41964505629608173,-0.4312997934904524,-0.409057176166062,-0.5865648720211464,-0.17737269448747914,-0.05143514476611063,-0.16404191575801705,-0.6748717817445147,0.47061923890780494,-0.03484410491994448,0.02137299960993266,-0.05143514476611063,-0.16404191575801705,-0.6748717817445147,0.47061923890780494,-0.03484410491994448,0.02137299960993266,-0.4180861072939455,-1.2071122853943368,-0.5669230581998401,0.2458702333957084,-0.13310448444486542,-0.9554682570451228,-1.0920855729245145,-0.2713096087952586,0.7989907559575616
COO.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
COOK.N,-0.804820286498836,-0.5369687525558127,-0.8333905162773457,-0.9686854608398784,-0.06107490216871524,1.2499023678876835,2.1816267852012974,0.7799410889086493,0.8595197893244293,-1.3620296750086032,0.032894997197291574,0.4262209607367706,-0.4164836298545388,0.13660871281582457,3.4525502659238048,-2.551109114292984,0.032894997197291574,0.4262209607367706,-0.4164836298545388,0.13660871281582457,3.4525502659238048,-2.551109114292984,-1.540337659534617,-1.1394133455085658,-0.8030626671070797,-1.7669613496613525,1.6189801740670295,1.494168159571747,2.594198599515529,-2.196557986602679,-0.5416026497327275
COOP.OQ,-0.7177074055072528,-0.7922655178013183,-0.43954264182361774,-1.0672049718661658,0.7679903151047299,0.3244189652042545,-0.8441709232711533,-0.587749399590473,1.0782835687138888,-1.3620296750086032,-1.2271121123467998,-0.5683974282373054,-1.3943572091146843,-0.42473278580118506,1.7551373427189672,-2.8132700197160294,-1.2271121123467998,-0.5683974282373054,-1.3943572091146843,-0.42473278580118506,1.7551373427189672,-2.8132700197160294,-0.4778552360407988,-1.241946222192765,-0.5139641659455952,-0.10677480123661577,-1.0214914050477497,0.4425858472774506,-0.33124791932866365,0.5803416453801379,-0.6623965677304563
COP.N,-0.5907166637211565,-0.12267221105443725,0.0836897686440336,0.4316349476745025,1.8055743716653139,0.8951455031308183,1.1843273423852498,-0.3019949019743497,1.6076982100301125,1.6450215305166636,-0.6923469944789957,-0.4780122398278905,-0.45819124566158964,-0.8735103772471501,-0.1563393886121777,0.42408171938123806,-0.6923469944789957,-0.4780122398278905,-0.45819124566158964,-0.8735103772471501,-0.1563393886121777,0.42408171938123806,1.293564330948917,1.4847646550520976,1.4757705852813883,-0.004238288681335996,-4.032314760465375,0.671637315528088,-0.8688558098803641,0.27668678264400187,-1.6764931075153229
CORR.N,-0.3021580794914047,-0.3779193123119399,-0.5762579366679298,-0.18502528423893225,1.063110267859745,0.5371149183084526,0.5929010849600463,0.9666720175401433,-0.04344366466794514,-0.24864282325915388,-0.09277680958952178,-0.2795903523571281,-0.5206427310735635,0.4565864758291364,0.41039104504588436,-0.11297211578739122,-0.09277680958952178,-0.2795903523571281,-0.5206427310735635,0.4565864758291364,0.41039104504588436,-0.11297211578739122,-1.8209317893253225,-1.2755316429895471,-0.8383039621326432,-2.0326460993890567,1.2296933487565145,-0.3403399291150887,-1.1642476335892227,0.7522175794736744,0.7649245458858615
COST.OQ,-0.24364705506805703,-0.013378469717970716,-0.26068010309395984,-0.022380958488720085,1.0539504751892095,0.15406153776424175,0.40964173588983077,0.7889982873499808,0.40921158088533177,0.0823877399706931,-0.39470725213629043,-0.46495834406947095,-0.6663539123990706,-0.028476716244970293,-0.33650858635422265,0.017046839288832796,-0.39470725213629043,-0.46495834406947095,-0.6663539123990706,-0.028476716244970293,-0.33650858635422265,0.017046839288832796,1.2117691794191432,2.109980099671167,0.08916146112166409,0.828750009196427,-0.987999436892925,1.033546578189818,1.0175183730113837,1.9366875637590732,-1.5040861207130911
COTY.N,1.5469171538343067,1.7389412125388,0.7337656669002905,1.238678994721758,0.7813989041670117,-0.6497228263773251,-0.12801510194128207,-0.5768068899577207,0.12460852133937811,-0.640851042405875,0.40692056094923257,0.32728138379395677,-0.12679847282497717,0.47923321944812103,-0.04461858711458476,0.20598276704029025,0.40692056094923257,0.32728138379395677,-0.12679847282497717,0.47923321944812103,-0.04461858711458476,0.20598276704029025,0.24004802795618582,0.31736545580943604,0.23571337724109762,0.08024949997206038,1.2666476178685406,-0.4093116030768506,-1.2663713905506304,0.2272691577109746,0.9224700210482959
COUP.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
COUR.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
COWN.OQ,1.2369188877951969,1.514750078199607,0.02042258241535165,1.1033390921055166,-0.007373722149126912,-0.35196582052391223,-0.30442300953042106,0.0727050100148906,0.18301723665948874,1.0650098661880256,0.5477136492346086,0.94123145450292,-0.20653411002728828,0.6299271276465699,0.10914139220854796,-0.3121232277479357,0.5477136492346086,0.94123145450292,-0.20653411002728828,0.6299271276465699,0.10914139220854796,-0.3121232277479357,0.9875660124103685,0.04337980945987314,0.7280237387776995,0.9807245309142848,-0.22768300095982266,-2.217719403272635,-1.2759028782924082,0.4871836435580418,1.5565228831659512
CPB.N,0.38408605560147924,-0.24308687861646586,-0.3439738407369605,1.5527296831607444,1.5669419322325,1.139860825527991,-0.31811343316706786,0.057785870826125504,1.490042008626886,1.2331095194793074,-1.0154493180094912,-0.6307782777486909,-0.6756754918020679,-0.9646067264836756,-0.44566288723854613,0.1970574018746206,-1.0154493180094912,-0.6307782777486909,-0.6756754918020679,-0.9646067264836756,-0.44566288723854613,0.1970574018746206,1.8282262425059763,1.9429503340434766,2.171579478466669,0.03508982079105257,-1.8805624779239152,2.5086932161714595,-0.0037066774735952713,-0.6503981960803508,-3.2092160086825827
CPE.N,-0.2474420651647876,0.9047576336338452,-0.34157730429851363,0.5438685026238267,-0.3701775519717987,0.8398095658059692,-0.4927685445350122,0.4413211973994962,0.4370514590009407,-0.1188350541432516,-0.09085214485930407,1.3968466407679314,-0.49157794095056434,-0.47209233690313834,-0.8229896939149243,0.7677494026443644,-0.09085214485930407,1.3968466407679314,-0.49157794095056434,-0.47209233690313834,-0.8229896939149243,0.7677494026443644,-0.9230944319562063,-0.4720355124447963,-1.5500274485553474,0.5068056826176557,-0.9841042760445211,0.34057210452423486,0.35474823594795807,-0.7481494054320363,-0.3491366535391274
CPF.N,-0.7596569504026293,-0.7575498462251059,0.48847452307667166,-0.016171863281953823,-0.48241379631710984,-1.1518619886432124,-0.6579046943253123,-1.0543867443415114,-0.6827758442842744,0.019040943404225057,-0.32713038768705466,-0.4990148171821592,0.6695079620424663,-2.052184075234387,-0.04611616992138513,-0.9122644878690108,-0.32713038768705466,-0.4990148171821592,0.6695079620424663,-2.052184075234387,-0.04611616992138513,-0.9122644878690108,0.18316609603025266,-0.8360776443823811,0.9569819134444737,-0.6631253179515162,0.009986880550340497,-1.5709901007792977,-0.17040444130934793,0.34387861332200775,1.292536254575205
CPK.N,0.8617117564865392,0.6238978439665208,-0.07367356580826988,1.1391202721284746,-0.3190164122404237,0.933650252660283,1.4028942339891126,1.8506020454949788,1.7236006361603544,1.806873218002107,0.722276141460834,0.25712292195241543,-0.10445229226701057,0.5522326769160786,-0.1385199446345571,0.9451035402479587,0.722276141460834,0.25712292195241543,-0.10445229226701057,0.5522326769160786,-0.1385199446345571,0.9451035402479587,-1.5998428587978535,-0.7824374525304635,-1.4814741908338407,-1.5400018683644006,0.22874456477347047,-0.09076416871882695,-0.7011765264390081,-0.7442058220790372,0.2510094750879291
CPRT.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
CPS.N,-0.4722376238855781,-0.2738154057585935,-0.20818619647680991,0.19701330557706884,-0.3868512718343096,0.14352525870130806,0.3015450936268833,1.0863569492072938,-0.04277407914365169,1.5691222815121977,-0.7431246160251282,-0.5016088192903129,-0.5460083580178355,-0.6340615894595343,-0.20628557852594204,0.42172653793726544,-0.7431246160251282,-0.5016088192903129,-0.5460083580178355,-0.6340615894595343,-0.20628557852594204,0.42172653793726544,1.1039846193951786,0.8009305081092039,1.334721493781221,0.7478523577326057,-0.1621778354680286,-0.5547222834976754,0.08374873214129494,-0.8676163239942403,0.8323126572683864
